recette_id,nom,description,couleur_hex,collection,Rang,ligne,format,nb_unites,instructions,notes,ingredient_type,ingredient_nom,quantite_g,cout_ingredient,cure,prix_vente,image_url,statut,image_url_noel,colsSecondaires,desc_emballage,Surgras,ingredient_inci
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Cires,Cire d'abeille,26,0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,Cera Alba
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Huiles essentielles,HE eucalyptus,"0,4",0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Huiles essentielles,HE menthe poivrée,"0,3",0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Huiles essentielles,HE ravintsara,"0,2",0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Huiles,Huile de coco,26,0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,Cocos nucifera (Coconut) Oil
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Huiles,Huile végétale amande douce,13,0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,Prunus amygdalus
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Ingrédients Liquides,Vitamine E,"2,5",0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,Tocopherol
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Argiles,Argile blanche,15,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,Kaolin (Bolus Alba)
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Ingrédients Liquides,Eau,1000,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,Aqua
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Huiles essentielles,HE sapin,40,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,ABIES BALSAMEA
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Ingrédients Secs,Saindoux,2500,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,ADEPS SUILLUS
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Ingrédients Secs,Sel,15,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,SODIUM CHLORIDE
74,SOUFFLE DE SAPIN,"Il y a des produits qui ne cherchent pas à plaire — ils travaillent, tout simplement. Souffle de Sapin est de ceux-là. Son parfum de forêt profonde s'attaque aux taches tenaces, dégraisse les surfaces, détache les tissus avec une efficacité franche et naturelle. Sans artifice, sans compromis. Juste la force tranquille du sapin, mise au service de votre maison.",#4A6126,CASA,8,SAVON DU PAYS,,30,,1 c. à soupe Sel = 15g / 1 c. à soupe Argile blanche = 15g,Ingrédients Secs,Soude caustique (NaOH),340,0,0,0,,public,,,"Un savon rustique au parfum de forêt, puissant et authentique, créé pour détacher les tissus et nettoyer la maison avec la force simple du sapin.",,Sodium Hydroxide
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Ingrédients Liquides,Allantoine,"2,4",0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,ALLANTOIN
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Beurres,Beurre de cacao brut,12,0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Theobroma cacao (Cocoa) Seed Butter
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Beurres,Beurre de karité,30,0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Butyrospermum parkii (Shea) Butter
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Cires,Cire de carnauba,20,0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Copernicia Cerifera (carnauba) wax
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Huiles essentielles,HE eucalyptus radiata,"0,1",0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Huiles essentielles,HE menthe poivrée,"0,15",0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Huiles essentielles,HE tea tree,"0,1",0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Huiles,Huile de calendula,25,0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Helianthus annuus (sunflower) seed oil (and) Calendula officinalis flower extract
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Huiles,Huile végétale jojoba,25,0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Simmondsia chinensis seed oil
77,VENT FRAIS,"Inspiré des grands espaces et des matins clairs. Vent frais est un baume sans artifice, pour elle comme pour lui. Menthe, eucalyptus et tea tree se fondent en une sensation de fraîcheur immédiate et végétale.",#609C6A,ÉMOLIA,,BAUME À LÈVRES,,18,,Déconseillé aux femmes enceintes et enfants de moins de 6 ans,Ingrédients Liquides,Vitamine E,"1,5",0,0,0,,public,,,"La nature à l'état pur, sur tes lèvres.",,Tocopherol
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Argiles,Argile blanche,11,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Kaolin (Bolus Alba)
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Butyrospermum parkii (Shea) Butter
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Aqua
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Huiles aromatiques,HA poire,14,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Pyrus Communis (Pear) Fruit Oil
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Huiles aromatiques,HA thé vert,3,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Camellia Sinensis (Green Tea) Leaf Oil
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Huiles essentielles,HE bergamote,2,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,citrus aurantium bergamia (bergamot) fruit oil
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Huiles,Huile de coco,260,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,Cocos nucifera (Coconut) Oil
78,VOILE DE POIRE,"Il y a des savons tout en légèreté, ceux qu'on choisit quand on veut juste du doux, du frais, du simple. La poire juteuse ouvre le bal, le thé vert apporte sa subtilité végétale, la bergamote signe d'une touche florale et citronnée. L'argile blanche purifie sans alourdir. Voile de poire, c'est ce savon-là, celui qui caresse sans laisser de traces, sauf peut-être l'envie d'y revenir.",#91D129,SAPONICA,1,SAVON,,9,,Vert kiwi / 11g Argile blanche = 1 c. à table,Huiles,Huile de tournesol oléique,325,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Voiledepoire_ue6ufc.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448370/Voiledepoirenoel_xg6jef.jpg,,"Poire juteuse, thé vert, bergamote. Une douceur qui glisse.",8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
